"exp","id","sex","age","handedness","threshold","block","condition","instruction","axis","trial","motion","absmotion","iti","response","rt","accuracy","answer"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",28,0.17499998,0.17499998,4.79142372838472,"left",4688,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",29,-0.124999997019768,0.124999997019768,5.08312358021773,"left",836,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",30,-0.0249999970197677,0.0249999970197677,4.52833403091254,"right",1042,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",31,-0.224999997019768,0.224999997019768,5.38359058234365,"left",821,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",32,-0.17499998,0.17499998,5.21847229152064,"left",885,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",33,-0.0249999970197677,0.0249999970197677,5.47565789843629,"left",3030,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",34,-0.124999997019768,0.124999997019768,5.14005903721832,"right",872,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",35,0.0249999970197677,0.0249999970197677,4.93988218292301,"right",1131,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",36,0.124999997019768,0.124999997019768,5.20964767140724,"left",3007,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",37,0.224999997019768,0.224999997019768,4.18653902988433,"right",886,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",38,0.0749999970197678,0.0749999970197678,5.17026242970062,"left",5271,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",39,-0.224999997019768,0.224999997019768,4.80355384787058,"right",804,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",40,0.0249999970197677,0.0249999970197677,5.02419044684835,"left",1048,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",41,0.0249999970197677,0.0249999970197677,4.75993134968371,"left",3269,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",42,-0.17499998,0.17499998,5.03368220336124,"left",4025,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",43,-0.0249999970197677,0.0249999970197677,4.6793516207626,"right",967,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",44,0.0249999970197677,0.0249999970197677,4.45795182947649,"left",1424,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",45,0.124999997019768,0.124999997019768,5.65941644564735,"left",3664,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",46,0.0749999970197678,0.0749999970197678,5.06974658120907,"right",835,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",47,-0.0749999970197678,0.0749999970197678,4.7466594646728,"left",965,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",48,-0.224999997019768,0.224999997019768,4.67046479256777,"right",722,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",49,0.0749999970197678,0.0749999970197678,4.80840086603529,"right",1110,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",50,-0.17499998,0.17499998,5.14640659892209,"left",3964,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",51,-0.0749999970197678,0.0749999970197678,5.41111866331903,"left",5038,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",52,0.17499998,0.17499998,5.25651784409407,"right",741,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",53,0.0249999970197677,0.0249999970197677,4.42789792613218,"left",1514,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",54,0.0749999970197678,0.0749999970197678,4.58860516183065,"left",1192,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",55,-0.0749999970197678,0.0749999970197678,5.35804941290577,"left",1120,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",56,0.0249999970197677,0.0249999970197677,4.89936835308402,"left",6140,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",57,-0.17499998,0.17499998,5.31303512611465,"right",852,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",58,-0.124999997019768,0.124999997019768,4.86214729345054,"left",1157,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",59,0.224999997019768,0.224999997019768,4.72551352252762,"left",1709,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",60,-0.0249999970197677,0.0249999970197677,4.624555315154,"left",1286,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",61,0.0749999970197678,0.0749999970197678,4.77892328276799,"right",324,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",62,-0.17499998,0.17499998,5.56985353976681,"left",1899,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",63,0.17499998,0.17499998,5.43913426606403,"right",2207,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",64,0.17499998,0.17499998,5.10673610279121,"left",5573,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",65,-0.124999997019768,0.124999997019768,5.187728506841,"right",824,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",66,0.17499998,0.17499998,5.52182449173945,"left",699,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",67,0.0749999970197678,0.0749999970197678,5.00504162166894,"right",278,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",68,-0.124999997019768,0.124999997019768,5.02667359904571,"left",804,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",69,0.0249999970197677,0.0249999970197677,4.68606311709047,"left",223,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",70,0.0249999970197677,0.0249999970197677,5.11193596673682,"left",3297,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",71,0.224999997019768,0.224999997019768,4.41314044901404,"left",5369,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",72,0.17499998,0.17499998,5.13598974634992,"right",61,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",73,-0.17499998,0.17499998,4.92152913144824,"right",1092,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",74,-0.224999997019768,0.224999997019768,5.10968027110708,"right",815,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",75,0.124999997019768,0.124999997019768,4.85050002243111,"left",5500,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",76,-0.124999997019768,0.124999997019768,5.51479917466191,"right",863,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",77,0.0749999970197678,0.0749999970197678,5.29432156460237,"right",1302,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",78,0.224999997019768,0.224999997019768,5.39895515125885,"left",5008,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",79,-0.224999997019768,0.224999997019768,4.89843466396703,"right",660,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",80,-0.224999997019768,0.224999997019768,4.75821062398697,"left",883,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",81,-0.0749999970197678,0.0749999970197678,4.49497707217043,"right",720,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",82,-0.0249999970197677,0.0249999970197677,5.55190685381782,"right",959,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",83,0.0749999970197678,0.0749999970197678,5.19195969266666,"left",2986,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",84,-0.17499998,0.17499998,5.2915793645086,"right",747,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",85,-0.0249999970197677,0.0249999970197677,5.38095377563451,"left",2911,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",86,0.0749999970197678,0.0749999970197678,5.37393628701389,"left",5300,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",87,0.17499998,0.17499998,5.31330065477094,"left",1180,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",88,-0.224999997019768,0.224999997019768,5.27598158777974,"right",762,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",89,0.224999997019768,0.224999997019768,4.63539942981893,"right",855,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",90,0.224999997019768,0.224999997019768,5.42776973357065,"right",354,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",91,0.224999997019768,0.224999997019768,4.89598699069727,"left",4668,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",92,-0.17499998,0.17499998,5.18511251866469,"right",895,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",93,0.124999997019768,0.124999997019768,5.42713263774312,"left",1169,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",94,-0.0749999970197678,0.0749999970197678,4.2202384931478,"right",2242,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",95,-0.0249999970197677,0.0249999970197677,4.68171620991571,"right",1172,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",96,-0.0749999970197678,0.0749999970197678,4.92608511107554,"left",1243,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",97,0.0249999970197677,0.0249999970197677,5.11921697347524,"right",958,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",98,0.224999997019768,0.224999997019768,4.94783708361849,"left",858,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",99,-0.124999997019768,0.124999997019768,4.98381072209366,"right",3373,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","right","yaw",100,0.224999997019768,0.224999997019768,4.8238188471101,"right",780,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",1,-0.224999997019768,0.224999997019768,5.11173600309079,"left",839,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",2,0.224999997019768,0.224999997019768,5.23090991085453,"right",621,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",3,0.0249999970197677,0.0249999970197677,4.68200298487633,"right",1508,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",4,0.0249999970197677,0.0249999970197677,4.45720448644957,"right",996,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",5,0.124999997019768,0.124999997019768,4.66458959194381,"right",685,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",6,-0.0749999970197678,0.0749999970197678,4.83142586367279,"right",726,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",7,0.0249999970197677,0.0249999970197677,5.29243423381002,"right",882,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",8,0.17499998,0.17499998,5.11614408388571,"left",753,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",9,-0.124999997019768,0.124999997019768,5.15937625113048,"left",795,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",10,-0.17499998,0.17499998,4.96716912242574,"left",758,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",11,0.17499998,0.17499998,5.07374847346008,"right",972,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",12,-0.124999997019768,0.124999997019768,5.00420746826908,"left",1320,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",13,0.0749999970197678,0.0749999970197678,5.22881885408078,"right",893,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",14,-0.224999997019768,0.224999997019768,4.90231435146378,"left",672,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",15,-0.0249999970197677,0.0249999970197677,5.14742181403654,"right",1012,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",16,-0.124999997019768,0.124999997019768,5.53805795829896,"left",845,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",17,-0.0249999970197677,0.0249999970197677,4.98354372179181,"right",1044,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",18,0.0749999970197678,0.0749999970197678,4.6885607276741,"left",856,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",19,-0.124999997019768,0.124999997019768,5.19436699516155,"left",981,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",20,0.224999997019768,0.224999997019768,4.76760661002019,"right",893,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",21,0.0249999970197677,0.0249999970197677,5.10247224910696,"right",1048,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",22,0.0749999970197678,0.0749999970197678,4.66338477672173,"left",1010,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",23,-0.224999997019768,0.224999997019768,5.51654309064828,"left",940,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",24,0.0249999970197677,0.0249999970197677,4.73644723486462,"right",903,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",25,-0.124999997019768,0.124999997019768,4.75542932391018,"left",834,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",26,0.124999997019768,0.124999997019768,4.81259497098715,"right",689,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",27,0.17499998,0.17499998,4.60391364510087,"right",746,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",28,-0.0249999970197677,0.0249999970197677,5.22130419818781,"right",1031,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",29,-0.0749999970197678,0.0749999970197678,4.61223112164443,"right",1064,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",30,0.0249999970197677,0.0249999970197677,4.76994252116156,"right",923,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",31,0.17499998,0.17499998,5.46067981943438,"right",830,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",32,0.224999997019768,0.224999997019768,4.72074311235648,"right",978,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",33,-0.224999997019768,0.224999997019768,4.90687350717543,"left",712,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",34,0.224999997019768,0.224999997019768,4.23124329814025,"right",848,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",35,0.124999997019768,0.124999997019768,5.4316241520961,"left",918,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",36,-0.17499998,0.17499998,4.61903013763689,"left",862,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",37,0.0249999970197677,0.0249999970197677,4.85182944777324,"right",973,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",38,0.224999997019768,0.224999997019768,5.06969094874678,"left",1212,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",39,-0.17499998,0.17499998,5.20371654246699,"right",909,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",40,0.124999997019768,0.124999997019768,4.7398045704454,"right",844,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",41,-0.17499998,0.17499998,5.43625394930128,"right",833,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",42,-0.224999997019768,0.224999997019768,5.11970561289525,"left",1038,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",43,0.0749999970197678,0.0749999970197678,4.93746196538284,"right",1059,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",44,0.0749999970197678,0.0749999970197678,5.1462222563411,"right",1048,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",45,-0.224999997019768,0.224999997019768,4.95564283986025,"left",912,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",46,0.124999997019768,0.124999997019768,5.04697899383123,"right",989,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",47,0.0249999970197677,0.0249999970197677,4.5434858176144,"left",2031,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",48,-0.224999997019768,0.224999997019768,4.58875247939737,"left",954,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",49,0.224999997019768,0.224999997019768,5.14727780463415,"right",887,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",50,-0.124999997019768,0.124999997019768,4.79030933395543,"right",1022,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",51,-0.0249999970197677,0.0249999970197677,5.20346263664713,"left",1227,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",52,0.0749999970197678,0.0749999970197678,4.98913356568575,"left",919,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",53,0.0749999970197678,0.0749999970197678,5.01619348439966,"right",1108,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",54,-0.124999997019768,0.124999997019768,4.95220634148171,"right",1383,0,"FA"
